TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON_ID,SEASON_TYPE,POSS,OFF_RATING_CUSTOM,PIE_CON,OPP_PTS,DEF_RATING_CUSTOM,STOCKS_PER_100
1610612761,Toronto Raptors,10,4,6,0.4,485.0,389,823,0.473,104,267,0.39,191,239,0.799,94,307,401,218,140.0,57,61,48,226,203,1073,-44.0,6,8,12,10,6,6,7,5,6,7,3,6,7,4,7,8,8,8,10,8,5,10,10,7,7,13,2017-18,Playoffs,935.1936,114.73560127015408,0.058768668610548,1117.0,119.44050943034684,12.61770824778955
1610612762,Utah Jazz,11,5,6,0.455,528.0,415,912,0.455,118,329,0.359,178,259,0.687,103,392,495,223,171.0,83,55,61,226,230,1126,-24.0,5,5,12,7,5,5,5,8,5,5,8,7,6,15,6,5,5,7,12,5,6,12,10,6,5,9,2017-18,Playoffs,1050.2016,107.21750947627578,0.0582509255692158,1150.0,109.50278498909161,13.140334198690992
1610612764,Washington Wizards,6,2,4,0.333,288.0,238,511,0.466,48,131,0.366,119,140,0.85,51,189,240,140,81.0,47,31,37,126,128,643,-12.0,11,11,1,11,11,11,12,6,13,14,5,9,10,1,11,12,12,11,5,11,11,8,4,11,11,8,2017-18,Playoffs,578.496,111.15029317402367,0.0518344538512812,655.0,113.22463768115942,13.483239296382344
1610612738,Boston Celtics,9,5,4,0.556,432.0,321,757,0.424,102,297,0.343,175,218,0.803,67,363,430,193,133.0,53,34,39,187,189,919,-13.0,8,8,1,5,8,8,8,11,8,8,7,8,8,5,9,8,8,8,9,8,8,8,9,8,8,7,2018-19,Playoffs,882.1632,104.1757352834487,0.0555662163153511,932.0,105.64938551052686,9.862120750446177
1610612751,Brooklyn Nets,5,1,4,0.2,240.0,192,457,0.42,55,170,0.324,118,146,0.808,56,146,202,96,71.0,38,14,30,114,121,557,-55.0,11,11,1,11,11,11,11,12,10,12,14,11,11,4,12,14,14,13,4,11,15,5,5,11,11,13,2018-19,Playoffs,514.7904,108.19937590133772,0.0767765775294969,612.0,118.88333581978219,10.101198468347507
1610612743,Denver Nuggets,14,7,7,0.5,692.0,559,1263,0.443,134,389,0.344,276,353,0.782,183,485,668,336,137.0,80,65,66,298,307,1528,26.0,5,5,13,7,5,5,5,8,6,6,6,5,5,7,3,5,5,4,10,6,5,12,12,5,5,6,2018-19,Playoffs,1317.4272,115.98363841280946,0.0569648349795066,1502.0,114.01009482725118,11.006300765613462
1610612765,Detroit Pistons,4,0,4,0.0,192.0,150,387,0.388,44,133,0.331,48,66,0.727,43,126,169,92,42.0,29,16,35,97,80,392,-95.0,15,15,1,15,15,15,15,16,15,15,13,16,16,15,15,16,15,15,1,16,14,6,3,15,15,16,2018-19,Playoffs,398.4384,98.3840914931894,0.0661414152644681,487.0,122.22717489077357,11.294092135697763
1610612744,Golden State Warriors,22,14,8,0.636,1066.0,904,1895,0.477,268,720,0.372,435,535,0.813,223,730,953,625,328.0,163,125,85,511,490,2511,74.0,2,2,14,3,2,1,2,1,2,2,1,2,2,3,1,2,2,1,16,2,1,14,15,2,2,3,2018-19,Playoffs,2145.984,117.00926008768006,0.0471747511160063,2437.0,113.56095851600013,13.42041692761922
1610612745,Houston Rockets,11,6,5,0.545,533.0,409,922,0.444,172,470,0.366,204,267,0.764,106,366,472,201,174.0,94,56,51,238,237,1194,35.0,7,7,10,6,7,7,7,7,5,5,2,7,7,11,7,7,7,7,11,5,7,11,10,7,7,5,2018-19,Playoffs,1063.1808,112.3045111424134,0.0991075561816943,1159.0,109.01250285934432,14.108606927438869
1610612754,Indiana Pacers,4,0,4,0.0,192.0,134,334,0.401,40,119,0.336,59,82,0.72,32,129,161,83,48.0,33,14,12,80,78,367,-30.0,15,15,1,15,15,16,16,13,16,16,10,15,15,16,16,15,16,16,2,12,15,1,1,16,16,11,2018-19,Playoffs,370.6368,99.01876985771516,0.2553061510603118,397.0,107.11294723028043,12.680877883685593
1610612746,LA Clippers,6,2,4,0.333,288.0,239,535,0.447,69,190,0.363,141,173,0.815,60,181,241,152,90.0,48,20,45,150,155,688,-59.0,10,10,1,10,10,10,10,5,9,9,3,9,9,2,10,10,10,9,8,9,12,10,8,9,10,14,2018-19,Playoffs,615.4752,111.78354546210798,0.0452997141554348,747.0,121.36963438981783,11.048373679394393
1610612749,Milwaukee Bucks,15,10,5,0.667,730.0,597,1325,0.451,192,571,0.336,306,420,0.729,152,627,779,375,195.0,100,96,71,327,350,1692,132.0,4,3,10,1,4,4,4,4,3,3,9,3,3,14,5,3,3,3,12,4,3,13,13,4,4,1,2018-19,Playoffs,1490.688,113.50463678516228,0.0462698328924736,1560.0,104.6496651210716,13.148291258801304
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,189,430,0.44,52,157,0.331,96,127,0.756,51,165,216,113,76.0,33,27,29,121,117,526,-29.0,11,11,1,11,11,12,13,9,11,13,12,12,13,12,13,13,13,12,5,12,10,4,6,12,12,10,2018-19,Playoffs,490.4448,107.24958241987682,0.0757985368052588,555.0,113.16258221108674,12.233792671468837
1610612753,Orlando Magic,5,1,4,0.2,240.0,161,415,0.388,52,174,0.299,86,111,0.775,48,169,217,95,78.0,33,20,21,94,115,460,-72.0,11,11,1,11,11,14,14,15,11,11,15,14,14,8,14,12,12,14,7,12,12,2,2,13,14,15,2018-19,Playoffs,474.0864,97.02872725309142,0.039672427643787,532.0,112.21583238835791,11.179396835682272
1610612755,Philadelphia 76ers,12,7,5,0.583,576.0,473,1030,0.459,113,341,0.331,245,310,0.79,137,445,582,293,198.0,76,65,41,269,265,1304,36.0,6,5,10,4,6,6,6,3,7,7,11,6,6,6,6,6,6,6,13,7,5,9,11,6,6,4,2018-19,Playoffs,1178.304,110.66753571234588,0.0555472342974448,1268.0,107.61229699636085,11.966351637607952
1610612757,Portland Trail Blazers,16,8,8,0.5,793.0,631,1447,0.436,189,525,0.36,304,397,0.766,183,540,723,316,206.0,110,82,94,364,365,1755,-22.0,3,4,14,7,3,3,3,10,4,4,4,4,4,10,3,4,4,5,14,3,4,15,14,3,3,9,2018-19,Playoffs,1578.8928,111.15384147676144,0.1060568908773215,1777.0,112.54722296535901,12.160420264124328
1610612759,San Antonio Spurs,7,3,4,0.429,336.0,276,596,0.463,47,139,0.338,124,161,0.77,75,241,316,148,59.0,32,28,25,136,140,723,-13.0,9,9,1,9,9,9,9,2,13,14,8,10,10,9,8,9,9,10,3,15,9,3,7,10,9,7,2018-19,Playoffs,624.8064,115.71584413988076,0.0807130879356165,736.0,117.79648864032121,9.602974617417491
1610612761,Toronto Raptors,24,16,8,0.667,1162.0,904,2034,0.444,286,827,0.346,464,559,0.83,199,817,1016,541,290.0,193,110,120,543,522,2558,131.0,1,1,14,1,1,1,1,6,1,1,5,1,1,1,2,1,1,2,15,1,2,16,16,1,1,2,2018-19,Playoffs,2276.1216,112.38415381673808,0.0483611073415063,2427.0,106.62874953605291,13.312118298073356
1610612762,Utah Jazz,5,1,4,0.2,240.0,173,432,0.4,47,179,0.263,96,128,0.75,59,177,236,115,76.0,46,27,35,109,107,489,-46.0,11,11,1,11,11,13,12,14,13,10,16,12,12,13,11,11,11,11,5,10,10,6,4,14,13,12,2018-19,Playoffs,485.1072,100.80246180638012,0.0679515287275441,535.0,110.28490197630545,15.048220269664109
1610612738,Boston Celtics,17,10,7,0.588,831.0,656,1444,0.454,211,619,0.341,336,412,0.816,149,620,769,385,237.0,114,82,81,379,374,1859,85.0,4,3,13,4,4,4,4,9,4,3,13,3,3,4,4,3,4,4,13,4,2,15,13,4,4,2,2019-20,Playoffs,1644.7487999999998,113.02637825301956,0.1446503390533022,1774.0,107.8584158261736,11.916713360727185
1610612751,Brooklyn Nets,4,0,4,0.0,192.0,145,365,0.397,62,184,0.337,71,98,0.724,37,140,177,103,58.0,20,18,22,85,90,423,-82.0,14,14,1,14,14,15,14,15,13,13,14,15,15,14,14,14,15,13,2,15,13,4,1,15,14,16,2019-20,Playoffs,411.9552,102.68106823266218,0.0519163528409661,505.0,122.58614528958489,9.224304001988566
1610612742,Dallas Mavericks,6,2,4,0.333,293.0,253,535,0.473,81,225,0.36,115,159,0.723,46,213,259,129,76.0,39,22,20,135,147,702,-58.0,11,11,1,11,11,11,11,4,11,11,9,11,11,16,13,11,11,10,5,10,10,3,8,11,11,15,2019-20,Playoffs,609.5616,115.16473478644323,0.0592528573057966,760.0,124.67976985426903,10.007192054092647
1610612743,Denver Nuggets,19,9,10,0.474,917.0,738,1568,0.471,233,615,0.379,332,407,0.816,176,596,772,428,265.0,117,76,76,426,419,2041,-43.0,3,4,16,7,3,3,3,5,3,4,3,4,4,3,2,4,3,3,14,3,4,14,15,3,3,10,2019-20,Playoffs,1762.6367999999998,115.79243097613758,0.1041938212225292,2084.0,118.2319579393781,10.949504741986553
1610612745,Houston Rockets,12,5,7,0.417,581.0,449,1029,0.436,203,561,0.362,191,242,0.789,80,386,466,256,161.0,109,42,59,266,223,1292,9.0,6,7,13,10,6,6,6,11,5,5,8,6,7,8,8,7,8,7,11,5,7,12,11,6,6,8,2019-20,Playoffs,1167.8208,110.63341224955062,0.2429148994023387,1283.0,109.86274606514972,12.930065982726116
1610612754,Indiana Pacers,4,0,4,0.0,192.0,146,321,0.455,48,128,0.375,63,81,0.778,23,123,146,90,61.0,37,22,17,93,63,403,-42.0,14,14,1,14,14,14,16,8,15,15,5,16,16,9,16,16,16,14,3,11,10,1,3,16,15,9,2019-20,Playoffs,378.8544,106.37331914318536,0.0488721895262623,445.0,117.45937225488208,15.573265085478749
1610612746,LA Clippers,13,7,6,0.538,629.0,532,1123,0.474,157,427,0.368,261,327,0.798,123,449,572,275,169.0,97,48,53,298,290,1482,55.0,5,5,12,5,5,5,5,3,7,7,6,5,5,6,5,5,5,5,12,6,6,10,12,5,5,3,2019-20,Playoffs,1260.3648,117.58500396075802,0.066717385468928,1427.0,113.22118802429264,11.504605650681453
1610612747,Los Angeles Lakers,21,16,5,0.762,1008.0,862,1764,0.489,254,718,0.354,391,516,0.758,222,704,926,538,323.0,169,112,65,476,471,2369,144.0,1,1,10,1,2,1,1,1,2,2,12,2,2,13,1,2,1,1,16,1,1,13,16,2,1,1,2019-20,Playoffs,2008.3584,117.95703396365909,0.0757358819155346,2225.0,110.78699897388833,13.991526611983199
1610612748,Miami Heat,21,14,7,0.667,1018.0,792,1723,0.46,268,746,0.359,458,555,0.825,163,705,868,523,277.0,145,81,94,417,475,2310,42.0,1,2,13,2,1,2,2,7,1,1,10,1,1,2,3,1,2,2,15,2,3,16,14,1,2,5,2019-20,Playoffs,1997.952,115.61839323467233,0.0412501748248043,2268.0,113.51624063040553,11.31158306105452
1610612749,Milwaukee Bucks,10,5,5,0.5,485.0,401,871,0.46,133,371,0.358,176,243,0.724,94,373,467,243,149.0,72,42,36,217,212,1111,12.0,8,7,10,6,8,8,8,6,8,8,11,8,6,15,6,8,7,8,10,8,7,9,9,8,8,7,2019-20,Playoffs,991.6032,112.04078405555772,0.0478567000143526,1099.0,110.8306225716093,11.496534097509972
1610612760,Oklahoma City Thunder,7,3,4,0.429,341.0,257,598,0.43,84,256,0.328,130,168,0.774,63,286,349,125,119.0,37,28,27,120,161,728,-45.0,9,9,1,8,9,10,9,12,10,10,15,9,9,11,10,9,9,11,8,11,9,6,5,9,10,11,2019-20,Playoffs,698.8032,104.17811481115142,0.0715249898694447,773.0,110.61769608381876,9.301617393852805
1610612753,Orlando Magic,5,1,4,0.2,240.0,186,443,0.42,75,199,0.377,88,105,0.838,33,182,215,119,73.0,34,16,19,105,103,535,-46.0,12,12,1,12,12,13,12,14,12,12,4,14,14,1,15,12,12,12,4,14,16,2,4,13,12,12,2019-20,Playoffs,508.032,105.30832703451752,0.095959461137598,581.0,114.36287477954146,9.841899722852105
1610612755,Philadelphia 76ers,4,0,4,0.0,192.0,133,336,0.396,32,121,0.264,104,128,0.813,49,135,184,70,48.0,20,18,22,89,97,402,-47.0,14,14,1,14,14,16,15,16,16,16,16,12,12,5,11,15,14,16,1,15,13,4,2,14,16,13,2019-20,Playoffs,375.6672,107.00960850454872,0.1318611241443286,449.0,119.52068213567755,10.115336127295649
1610612757,Portland Trail Blazers,5,1,4,0.2,240.0,188,441,0.426,58,153,0.379,99,125,0.792,49,165,214,89,80.0,37,18,29,125,114,533,-53.0,12,12,1,12,12,12,13,13,14,14,2,13,13,7,11,13,13,15,6,11,13,7,6,12,13,14,2019-20,Playoffs,505.92,105.35262492093614,0.0337434168663782,586.0,115.82858950031624,10.871283997469956
1610612761,Toronto Raptors,11,7,4,0.636,538.0,430,973,0.442,161,443,0.363,182,234,0.778,90,401,491,273,144.0,78,60,55,247,223,1203,45.0,7,5,1,3,7,7,7,10,6,6,7,7,8,9,7,6,6,6,9,7,5,11,10,6,7,4,2019-20,Playoffs,1084.7616,110.89994336082694,0.0718241518655722,1158.0,106.75156642713016,12.721689263336755
1610612762,Utah Jazz,7,3,4,0.429,341.0,279,573,0.487,110,261,0.421,126,163,0.773,65,223,288,150,84.0,43,22,32,133,149,794,24.0,9,9,1,8,9,9,10,2,9,9,1,10,10,12,9,10,10,9,7,9,10,8,7,10,9,6,2019-20,Playoffs,637.1712,124.61329074509332,0.0855125786004673,770.0,120.84664215833986,10.201339922457262
