TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON_ID,SEASON_TYPE,POSS,OFF_RATING_CUSTOM,NET_RATING,AST_PER_100,REB_PER_100,TOV_PER_100,BLK_PER_100
1610612742,Dallas Mavericks,10,5,5,0.5,480.0,356,757,0.47,73,206,0.354,231,284,0.813,92,315,407,181,130.0,65,38,41,228,237,1016,-9.0,8,7,10,6,8,7,8,2,7,7,9,6,7,3,8,7,7,8,9,8,10,8,9,7,7,7,2008-09,Playoffs,883.1616,115.04123367682652,-1.0190660463498413,20.494550487702362,46.08443120715393,14.719842891719932,4.3027233068104405
1610612739,Cleveland Cavaliers,14,10,4,0.714,677.0,487,1052,0.463,93,277,0.336,299,403,0.742,141,423,564,268,173.0,93,64,46,288,317,1366,119.0,4,3,1,1,5,5,5,4,5,4,12,4,4,12,5,5,5,5,11,5,5,9,12,5,5,3,2008-09,Playoffs,1210.8672,112.81171048319752,9.827667311493778,22.1328978107591,46.578187930104974,14.287281049482553,5.28546813391262
1610612743,Denver Nuggets,16,10,6,0.625,768.0,596,1255,0.475,129,337,0.383,406,535,0.759,171,473,644,362,194.0,147,83,71,413,408,1727,138.0,3,3,11,3,3,3,3,1,3,3,2,3,3,9,3,3,3,3,14,3,3,12,14,3,3,2,2008-09,Playoffs,1452.864,118.86866217347254,9.498480243161094,24.916303246553014,44.32624113475177,13.352935994009075,5.7128540592925425
1610612745,Houston Rockets,13,7,6,0.538,624.0,442,989,0.447,86,262,0.328,219,285,0.768,126,401,527,221,185.0,80,41,92,261,278,1189,-19.0,6,5,11,5,6,6,6,10,6,5,14,7,6,7,6,6,6,6,12,6,8,14,11,6,6,8,2008-09,Playoffs,1126.464,105.55153116300212,-1.6866939378444408,19.618913698085336,46.7835634338958,16.42307255269587,3.639707971138004
1610612747,Los Angeles Lakers,23,16,7,0.696,1114.0,861,1852,0.465,160,424,0.377,473,633,0.747,256,711,967,446,300.0,181,144,99,540,532,2355,166.0,2,1,13,2,2,1,1,3,2,2,4,1,2,10,1,2,1,2,15,1,1,16,16,2,1,1,2008-09,Playoffs,2087.5392,112.81225281901295,7.951946483208554,21.364868262114552,46.32248342929321,14.370987620256424,6.8980740577230835
1610612753,Orlando Magic,24,13,11,0.542,1167.0,828,1810,0.457,201,559,0.36,470,651,0.722,200,721,921,453,316.0,162,116,92,513,582,2327,44.0,1,2,16,4,1,2,2,5,1,1,7,2,1,14,2,1,2,1,16,2,2,14,15,1,2,4,2008-09,Playoffs,2123.9424,109.5604099244876,2.0716192680178143,21.328262009365226,43.36275786010017,14.877992924855214,5.4615417065924206
1610612755,Philadelphia 76ers,6,2,4,0.333,288.0,204,450,0.453,35,95,0.368,88,124,0.71,48,173,221,107,88.0,37,18,30,138,121,531,-46.0,11,11,1,11,11,11,11,7,11,11,5,14,13,15,13,11,11,11,5,12,12,7,6,13,11,12,2008-09,Playoffs,522.7775999999999,101.57282944028208,-8.799152832868128,20.467594632975864,42.27419078399687,16.83316194113903,3.443146760687528
1610612757,Portland Trail Blazers,6,2,4,0.333,288.0,200,447,0.447,33,85,0.388,90,118,0.763,59,159,218,88,68.0,36,45,20,130,120,523,-32.0,11,11,1,11,11,12,12,9,12,14,1,13,14,8,12,12,12,13,3,13,7,2,5,14,12,11,2008-09,Playoffs,487.6032,107.25934530372238,-6.562713288181865,18.04746154250013,44.70848427573896,13.945765737386465,9.22881556150575
1610612759,San Antonio Spurs,5,1,4,0.2,240.0,175,383,0.457,29,88,0.33,73,103,0.709,44,144,188,80,55.0,28,15,23,110,93,452,-30.0,13,13,1,13,13,13,14,6,14,13,13,15,15,16,15,14,14,14,2,15,14,3,2,15,14,9,2008-09,Playoffs,421.7472,107.1732070776048,-7.113265956478193,18.968709217275183,44.57646666059667,13.040987586876687,3.5566329782390964
1610612762,Utah Jazz,5,1,4,0.2,240.0,175,405,0.432,25,73,0.342,112,151,0.742,66,147,213,127,73.0,49,17,28,119,122,487,-46.0,13,13,1,13,13,13,13,13,15,15,11,12,11,13,10,13,13,10,4,9,13,6,3,12,13,12,2008-09,Playoffs,459.3024,106.0303625672324,-10.015188250703675,27.650628431290585,46.37467603043224,15.893668310899312,3.7012652230861414
1610612740,New Orleans Hornets,5,1,4,0.2,240.0,139,351,0.396,30,92,0.326,113,140,0.807,46,139,185,79,92.0,33,13,26,124,124,421,-121.0,13,13,1,13,13,15,15,16,13,12,15,11,12,5,14,15,15,15,6,14,15,5,4,11,15,16,2008-09,Playoffs,440.256,95.62618113097834,-27.484009303677865,17.944105247855795,42.02100596016864,20.89693269370548,2.9528274458496875
1610612748,Miami Heat,7,3,4,0.429,336.0,219,487,0.45,50,140,0.357,129,158,0.816,62,209,271,105,94.0,43,40,25,155,149,617,6.0,9,9,1,8,10,10,10,8,10,9,8,10,10,2,11,10,10,12,7,11,9,4,7,10,10,5,2008-09,Playoffs,564.9792,109.20756020752624,1.0619859987765923,18.58475497859036,47.96636761140941,16.637780647499945,7.079906658510613
1610612742,Dallas Mavericks,6,2,4,0.333,288.0,204,476,0.429,38,116,0.328,111,140,0.793,72,191,263,111,78.0,45,30,19,135,119,557,-3.0,10,10,1,10,10,11,10,13,11,10,12,13,12,4,10,10,10,12,5,10,10,1,4,13,13,6,2009-10,Playoffs,521.856,106.73442482217315,-0.5748712288447388,21.270235467255336,50.39704439538877,14.946651949963208,5.748712288447388
1610612747,Los Angeles Lakers,23,16,7,0.696,1104.0,859,1867,0.46,157,476,0.33,450,597,0.754,294,693,987,452,287.0,154,143,111,534,536,2325,88.0,2,1,14,2,2,1,1,7,1,1,11,2,2,9,1,2,1,2,15,2,1,15,15,2,1,2,2009-10,Playoffs,2037.7728,114.0951532967758,4.318440210802696,22.181079264577484,48.43523281888933,14.084003869322428,7.017465342554381
1610612737,Atlanta Hawks,11,4,7,0.364,528.0,372,876,0.425,50,150,0.333,190,242,0.785,143,296,439,180,129.0,70,56,44,233,227,984,-75.0,5,6,14,9,5,7,5,14,7,7,10,7,8,5,4,7,5,8,10,5,6,8,10,7,7,16,2009-10,Playoffs,929.7408,105.83594911614075,-8.066764414339996,19.360234594415992,47.217461038603446,13.874834792664794,6.023184096040531
1610612738,Boston Celtics,24,15,9,0.625,1157.0,823,1816,0.453,139,383,0.363,468,620,0.755,212,727,939,507,334.0,192,110,130,590,545,2253,66.0,1,2,16,3,1,2,2,8,3,3,6,1,1,8,2,1,2,1,16,1,2,16,16,1,2,4,2009-10,Playoffs,2122.368,106.1550117604487,3.109734032929256,23.888411434774742,44.24303419576624,15.737138893914723,5.182890054882094
1610612766,Charlotte Bobcats,4,0,4,0.0,192.0,125,282,0.443,19,68,0.279,73,102,0.716,34,112,146,81,62.0,22,18,26,107,94,342,-37.0,16,16,1,16,16,16,16,9,15,15,16,15,15,14,16,16,16,16,2,16,15,4,1,15,16,12,2009-10,Playoffs,340.6848,100.38604598737602,-10.86047865945296,23.77564247069432,42.85486173730087,18.198639915840094,5.283476104598737
1610612741,Chicago Bulls,5,1,4,0.2,240.0,189,431,0.439,16,54,0.296,91,114,0.798,54,151,205,95,50.0,29,15,41,107,105,485,-46.0,14,14,1,14,14,13,14,10,16,16,15,14,14,3,14,14,14,14,1,15,16,7,1,14,14,14,2009-10,Playoffs,458.0736,105.87818202140444,-10.042054377287842,20.739025344398804,44.752633637913206,10.915276497052002,3.274582949115601
1610612739,Cleveland Cavaliers,11,6,5,0.545,528.0,384,819,0.469,79,227,0.348,255,344,0.741,95,342,437,232,164.0,67,73,46,241,270,1102,14.0,5,5,10,5,5,5,6,4,5,5,8,5,5,10,8,5,6,6,12,7,4,10,11,6,5,5,2009-10,Playoffs,997.7856,110.44456845238096,1.403107040229885,23.251488095238095,43.796984041461414,16.436396756978652,7.316200995484401
1610612743,Denver Nuggets,6,2,4,0.333,288.0,224,471,0.476,39,109,0.358,169,221,0.765,62,176,238,115,82.0,49,28,26,185,167,656,-7.0,10,10,1,10,10,10,11,3,10,12,7,9,9,7,13,12,12,10,6,9,11,4,8,9,9,7,2009-10,Playoffs,564.7103999999999,116.16573734076796,-1.2395734167459995,20.364420417969992,42.14549616936398,14.520717167595995,4.958293666983998
1610612762,Utah Jazz,10,4,6,0.4,480.0,381,795,0.479,65,174,0.374,244,335,0.728,109,287,396,238,132.0,59,44,58,270,272,1071,-22.0,7,6,11,7,7,6,7,1,6,6,4,6,6,13,6,8,8,4,11,8,7,13,12,5,6,9,2009-10,Playoffs,926.784,115.56090739589806,-2.3738001519232097,25.680201643532907,42.728402734617774,14.242800911539257,4.747600303846419
1610612748,Miami Heat,5,1,4,0.2,240.0,168,386,0.435,34,91,0.374,68,93,0.731,47,141,188,88,89.0,35,25,22,114,94,438,-41.0,14,14,1,14,14,15,15,11,13,14,3,16,16,12,15,15,15,15,8,14,13,2,3,15,15,13,2009-10,Playoffs,450.1632,97.29804657510876,-9.107808012738491,19.548465978560664,41.76263186328869,19.770607637407945,5.553541471182006
